m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,sh1,sh2,sh3,s1_z,s2_z,s3_z,s4_z,s5_z,s6_z,s1_h,s6_h,n1_z,n2_z,n3_z,n4_z,n5_z,n6_z,n1_h,n2_h,n3_h,n4_h,n5_h,n6_h,d1_z,d2_z,d3_z,d4_z,d5_z,d6_z,d1_h,d2_h,d3_h,d4_h,d5_h,d6_h,mass,modal_frequency_1,modal_frequency_2,modal_frequency_3,bend_stress,tor_stress,steer_stress,brake_stress,bend_stiffness,tor_stiffness,life,bend_disp,tor_disp,steer_disp,brake_disp,source
2,1,2,1,2,2,1,1,2,2,2,1,2,18.175407182629197,15.912616183714839,17.699338849159993,15.570306828326173,14.104582046711728,11.581376494633313,9.581882512396975,14.398044782517932,10.783140367103087,12.68179020602307,12.925261218999728,10.071481349990243,15.303734441994564,14.457542982951106,10.417331472309254,13.325115957943718,15.462913062294895,13.4402901875968,14.9115300810636,17.50747212035853,19.329087567107027,10.151379025013929,9.957321352901456,11.663166351314553,15.406186892857198,12.063740284841646,13.857506550311316,-8.122947345713389,-0.27261933470865446,21.831160855864486,50,61,49,77,58,49,33,34,3,7,8,7,4,5,5,5,7,6,7,4,14.124964444347405,14.677616387058174,11.059260855500877,13.099561563556575,15.547364604655435,14.243942872473392,10.259832147455018,14.753554588621526,14.603651818440412,17.24784081157936,15.230083416831398,14.854746574594882,0.4025937084801906,9.882569501884209,14.01579277097005,18.113087199889097,136.36801157913231,198.57846403546316,117.5614341213206,135.2631520270741,1738.4714351396162,613479.4759667022,337616680.2467955,4.847612941890523,14.159161761884484,4.11805240389726,3.5788915024245034,1
2,1,1,1,2,2,1,2,1,1,1,1,1,10.248155832002233,16.25357082240278,11.949326224718396,11.178523823612053,15.514292252247943,13.578374840006765,13.041544658082145,15.329015181512647,14.266697760383316,10.05531949705951,13.20889895218587,12.975802830807618,12.82894810450439,14.79733197649925,14.186613161251328,12.074279243425952,13.90792978524873,8.660674332723753,16.225377752270006,20.119404818870354,16.17241934852414,12.241417700787755,12.162588604690745,12.925338739130622,11.269747132529247,12.055740377276676,8.472984211155435,2.2657711894425945,3.205756983061275,-7.9831731773827865,49,51,52,51,51,43,33,32,4,6,8,5,6,3,5,5,7,3,6,7,12.759743968373378,12.732278233364013,14.959184671705316,13.797488130702186,13.367558121734795,17.06352409441555,10.67866949083374,16.243895949275405,13.710410844254119,12.490308784131571,14.65228931430557,14.961965083018903,0.42414552799769806,9.634128054031107,13.838468086868602,17.871960583464677,117.2715536657288,187.67110414302863,136.0672209932193,105.45940805951497,1398.2501739731163,643606.3761282405,173043784.18646932,5.018377857383066,13.187567554926686,4.29695991820458,4.100647044299317,1
2,1,1,2,2,2,1,2,2,2,1,1,1,7.366803218781767,11.187772387722992,9.113749336435662,13.474969024664711,9.059952218712043,12.798557953228542,12.96856887975962,14.616420627106292,11.410649249668795,9.240808826937023,11.769933295298438,9.55521702135569,17.696996396207567,13.041614816295654,11.159555426530208,10.99383842866653,15.9352759151464,13.562813541347571,18.10186038409599,15.22081072775713,12.991133442651714,13.526638084162109,12.660934142186028,10.81339629821458,12.045249064086665,12.016972206289173,13.948760270755084,-1.5118058912141947,-4.931287020412541,-15.172198342795262,44,49,30,72,52,33,33,34,4,7,8,6,6,4,5,7,5,9,5,6,12.35122400987248,14.097936456120875,14.29072754755013,12.74230517955679,18.902372487228263,13.980649471189537,13.915906890597972,14.332478981908375,15.161417041007478,14.861624966120221,12.82461359417935,13.318371020103392,0.41618667382080965,9.845694565173241,14.364407636741626,17.3195102261673,121.94053799492659,227.69470199436077,143.60238835951685,132.4758496885029,1454.2106101299223,675977.7831355677,973124988.2169379,4.369993520906475,10.216707031601818,3.668800610733982,3.32671752248309,1
1,2,1,1,2,1,2,1,1,1,1,2,2,13.46133145569188,16.06426905568083,11.40693635308301,15.099243897909187,14.079767530495896,11.035242179083658,9.372121427405602,13.213690315209993,13.757280095344568,14.219707735776023,13.5568372540871,9.46475969115048,12.359932895924853,9.130701762414947,14.718435799052646,11.089088410652804,11.822664069186011,9.52220609288213,15.70322594441413,20.077807451510314,13.966252189799217,15.566254219504135,12.485242691197078,11.604195966575594,10.99746958724614,12.64034534074881,12.016909600696227,2.4783616672571793,-6.425221701585463,4.196107693131304,52,50,40,53,53,39,36,34,3,7,8,6,5,4,5,6,7,6,5,6,13.771935902636596,12.3376724729936,14.405783018195207,14.543715976952141,14.185692603183558,13.0274888580906,10.995817081179954,14.38531425159102,13.94379560977838,14.743618114368779,18.59619894056522,14.652638509256812,0.404675431060003,10.227317071364343,14.265616459551648,18.40331808028118,93.93107963637931,169.42201306186328,124.61023457822374,142.0608332011166,2001.3218832827033,585127.1379138262,655173354.7674084,4.344168395480226,13.112177662151758,5.235665563269482,3.5903815701382085,1
2,2,2,2,1,1,1,2,2,1,2,1,2,10.070888184370787,14.473726721871628,13.909531006411353,14.362824436286976,16.209879243521243,15.463271476002316,12.006269099398438,14.830047717346059,12.589229723127136,18.175393903982027,14.393766900119612,11.95070891938582,14.858621964746655,12.58369962744393,12.363266761920688,11.734763086776288,13.173404099764289,13.202363783470133,17.058094565587098,17.034681273848804,21.641800876247824,11.417588931434294,11.49571107934312,11.1364293262652,12.646973303283998,10.091083060841859,11.278098523197253,-4.978928345419999,-2.866745747871387,-15.013050140206312,47,37,59,65,58,39,34,34,3,7,7,5,7,3,5,6,7,8,6,6,14.227010236661718,14.865547991653735,12.470430678816339,12.142636561787047,14.151585179920318,18.10997249860094,14.470592598175296,14.760292431354799,16.282835566589874,13.174474905191907,15.169476928166475,13.277766979726923,0.4109252619210173,9.380818012623317,15.842864961722722,18.1736734691003,114.10692214249981,139.4951768231423,138.45239054231178,127.49239066772371,1531.6496164712607,675636.3781306316,7740564.252738148,4.939886530861012,14.552244123300426,4.5222191868039765,3.0397648127008723,1
1,1,2,1,2,1,1,1,2,1,2,1,2,11.92161687926627,10.705312234830348,13.915184038611471,14.500569706618428,14.00135579617503,8.050463554141306,14.639974966918418,9.639637740751096,12.113891120366905,12.792073263130435,14.137375367279622,15.230095434741493,15.98393807430511,14.7889620807532,13.427758833458377,12.060721169237258,11.210096488098765,12.89578477244059,15.166989740118563,16.41055073275785,18.66657502324989,12.829313781036685,14.18094757166192,12.838286204165488,11.470579925680395,14.256503949387588,11.272816577285088,-1.0894880053607963,-0.4453481002160784,7.6205689986619465,45,56,54,45,45,53,37,34,2,6,10,5,5,4,4,7,6,8,6,6,14.398777557941813,16.1080159070021,13.580122689961449,13.85943488204032,14.56548523492813,13.135061897240563,13.803399758013716,15.194241850883612,17.896570253683734,13.642228497614253,13.335787354246992,13.94637895271705,0.4046398339394462,9.935652628903158,15.170516276164271,19.322093227905544,134.427839563144,205.84870188499298,89.5385150820982,136.87175966840903,1900.9170902144153,609908.7497772686,602101941.9147165,5.542636891245369,12.643940776258328,3.42768502805889,4.0712750321652855,1
2,1,2,2,2,1,1,2,2,2,2,2,1,16.48497871572615,11.92702061898535,13.679766736895028,10.493260422336581,12.941027375397304,20.054104880108692,12.515710713769952,14.470491017373867,15.859587359587795,14.966444595021981,13.402172980634424,8.121123621058272,14.465040543732378,13.967850708051913,9.526868946502828,12.1762549321296,15.616117060417636,12.027022083065527,17.194951201994144,17.21253123977871,22.968353393066963,11.384757499331496,12.857449461423887,10.128198183781912,12.01033949865958,11.477024872427492,10.419990172839121,-0.3295155552548926,7.473105515643375,11.706831906362646,54,30,45,41,51,53,36,35,4,7,6,6,6,2,5,4,9,5,7,5,10.580087267758962,14.875802696415693,13.124068465774599,15.156453031086432,11.493684985636492,14.928746779514324,13.192351589304835,15.248202754329032,13.68127146170333,14.478546985289476,14.39225943133863,16.052700000264394,0.3960546902429306,10.065237657707682,14.074096680001235,16.158549925558678,96.14200959515318,135.30634772812485,126.5707445164821,124.48973966839837,2155.1973306365726,751218.1033143848,267900411.04326499,3.862065634612643,10.267612147873368,3.584065651428307,2.591240953146401,1
2,2,1,2,1,1,2,2,2,1,2,1,1,13.560181389223604,6.89893741964533,17.633696296051298,13.350968248957548,13.308167772464849,14.610861714599576,14.349470887332137,10.628857999531922,11.660187485285022,11.411740424031551,11.112836255164636,11.190903967816404,11.83040967499309,15.634097832581181,11.001999534911505,13.190658430822955,10.29722569025046,12.861182212186625,18.777841926648957,18.65999881753024,15.34163103213536,12.61907040945094,12.11125735260067,10.21187841831363,13.397989673463911,11.98626652553565,13.12270683166367,3.019553622979636,2.0781723385435296,4.7494030269350125,49,52,54,54,66,52,33,33,2,8,7,6,5,3,6,6,6,7,6,5,12.767149332277969,14.993372499956015,15.362037000413126,10.96817608474117,13.208613762620924,17.76291047801736,12.301349810529372,10.12989664147863,12.501537155633537,12.770861316821366,17.432536152852776,16.15422272007671,0.417935178690396,9.608458483681718,15.06382590518303,17.228433033133033,138.26323317959486,195.81676344624978,139.9923878833596,122.53811324448162,1954.3833549085514,611754.9373615511,214936636.74284202,5.128576843551132,11.262756833568943,4.2663918610118,3.148721228087544,1
1,2,1,2,2,2,2,2,1,2,1,2,2,10.332275552818356,10.385155487366411,13.786423857544316,12.090850849657265,13.58992786247044,12.95677017146113,14.891594514165662,12.843239344467719,8.983239333777403,10.896917500034158,12.143629830057103,13.16304447837497,15.39484033819558,13.254114713452354,14.51198239236441,13.040504952066161,15.729590139143884,14.189469016214709,16.834933778775728,19.20139946802407,18.841337889902192,10.744045583338002,12.533097762562258,13.424331509030022,14.301148736762615,11.731309475859534,13.803052410730857,-3.7782551067638046,-7.4448027334059805,-17.671906525123024,42,54,47,78,50,55,33,36,4,7,8,5,7,3,5,6,7,4,6,5,16.845167238973552,13.434436049499164,16.527688015710257,14.124939929013083,15.077986826114453,14.081272045884434,11.085246325542364,15.254713627719278,12.689497861944098,15.779885824411632,14.071633378745545,15.776804789755973,0.3393771408691046,10.026817847214673,14.355908633194744,16.972614531372297,118.91519856933043,225.77662476297343,207.30743229281103,153.90317372952134,1982.6578728558666,739107.9994514498,28456616.3620867,3.87983108739349,14.317050012943481,3.7180750953268964,3.2549158485772645,1
1,2,2,2,1,2,1,1,2,1,2,2,2,11.335658677135985,11.409060246716802,10.826428278758636,12.72977808062154,12.178715697980381,17.304543769411232,13.16976075114169,10.427366657158407,9.627089425946377,11.672091902667914,14.379324562219834,11.75200742078342,9.804763678015755,8.891011696111104,15.153994134874814,13.145362078839176,15.022773280339532,15.498844724594417,19.15401516646189,16.457448651910486,14.890865097068065,11.646283288189588,13.055307882816397,11.453050982089994,11.529011690709792,11.144622416118057,13.908735811778087,-1.3634145123799224,2.7796666392842475,-3.357864737924919,52,47,49,65,64,36,35,33,5,8,8,7,5,3,7,8,7,7,7,5,13.834426908302452,13.412675286055293,15.181228104845518,9.829396410787318,13.14499134679562,15.328084499035544,9.737795978947739,14.571103780727972,13.136552699651357,13.366112357126992,14.712708360602065,14.743683058318725,0.40625912317081253,9.835730063490983,13.767311790377677,16.860595539475884,116.28838408847305,157.87667214062262,90.05250947917389,138.13736226828627,2032.6341562759208,633778.0312649929,88390101.68089068,5.34714312629174,11.289736429914687,3.8902017593115,3.6757744732494473,1
2,1,1,2,1,2,1,1,2,1,2,1,1,13.362766528445107,12.886172423254607,12.88891887553123,17.476773355344985,17.5639206565135,11.334306207039456,13.952037207378716,12.75161190717502,15.427008010792592,14.863942525399317,14.991410279123011,11.74386802122752,13.806279941264634,13.324036247229888,13.764705864032234,14.127990882737423,13.74012850591486,12.15465907466431,14.247754817187317,21.442892319151902,19.889585538725356,9.952342490479797,8.861153078828785,12.873299851730291,13.446544385553382,13.919122401450323,9.488758342089291,-6.0065259964496684,-5.5799692487663,19.92601721788764,39,48,53,40,50,53,34,34,3,6,8,7,6,2,5,5,7,5,6,5,14.240362458379995,14.329544315708674,14.782936561433567,11.409637977540221,15.526046826158982,16.199766165818595,13.413250653624951,14.504918667441993,14.44418522117444,15.327997715754169,14.339642449028725,14.54707289775096,0.4703817565234501,10.114179497141189,13.927599393807801,17.001686253079832,112.63527706249981,202.72983104987654,157.00596221451826,139.04155763725373,1336.6151979965798,597825.9534704473,596810755.9308447,3.844023469858636,11.045724175047548,4.252477221549429,2.93279030016036,1
2,2,1,2,1,1,1,2,1,1,2,2,1,13.115748046380812,12.419179765663902,14.035539052439415,16.559781706336583,14.535760325813477,14.825391865419723,12.55083993210669,13.515401736727428,12.914866881570969,14.553446242627123,7.487249475624716,14.535848241253007,12.10859060230953,15.245436163219678,12.41463547096682,11.990187538736814,12.010385812612054,15.429416460538363,19.332446634234113,15.355869483411034,18.21449685031678,10.94414824113987,9.878304628351852,13.70539637826248,9.771757591503066,12.328413188595075,12.629057102236146,6.202245686243156,-4.563665171919848,-10.843114742130673,65,46,46,76,61,39,33,36,4,7,6,6,6,2,5,5,8,5,5,4,12.91021424398,15.679400370865508,14.351454819548833,14.341043694919085,14.40880426362684,15.210287910634884,13.796017453977926,13.7593044275476,15.402087894447591,15.217091307353517,13.277027996841769,15.518700575136293,0.471861607759361,9.92387679034332,14.354814051631365,18.56448323660617,126.64128670710295,214.73547816396373,176.0656737513334,139.20458015656214,1530.1867691184582,597628.8245685517,194688996.90271187,4.532516219921794,10.7359163299299,5.021369725158755,3.9794005762133255,1
2,1,2,2,1,1,1,2,2,2,1,2,2,11.50856827526163,10.952283292985836,13.16756624573395,19.964098014973466,12.531763974038082,10.861180966187318,12.425490338214844,13.041356927661402,7.929532058861436,14.815950361108396,14.52335923239415,12.447339608236634,11.76503166968255,11.519737536538525,12.445760600887413,12.46588217014199,10.109157597961223,12.745590586640105,17.753889498974896,17.480766280536923,15.150515700286235,11.769735551671957,12.089101205492423,15.51349912886297,8.637183067464822,9.61265121329983,15.160801036290168,5.104738792169936,2.0608069818456265,-5.772341706087527,56,45,49,36,54,49,33,34,2,7,8,4,5,3,5,7,7,7,7,6,13.893820011045753,13.472957793522024,13.433005088421975,13.308208341473003,13.977015803648344,15.666279132651649,11.625013812920383,13.616459799003634,13.759354230155898,16.84774695736127,12.074796660788241,14.694917735474032,0.3910297264693794,9.756185580735366,13.876194458339587,17.72993680191145,110.8516705950197,138.11899537583813,142.00575553248146,131.26772926221443,1308.5694001253244,554360.0719495967,610048450.9000597,4.542623981317355,13.378261552132958,4.290220198218155,3.4263088840432916,1
1,1,2,2,2,2,2,1,2,2,2,1,2,12.686413544102248,15.324222946902346,10.575341647675051,12.249685455862169,9.554576971349823,8.593153917220452,13.487442431415712,11.71407632012362,15.205068415431803,12.176166080942236,13.348702288630971,13.156947115144007,18.351104637105724,15.228901268949839,13.564659138404664,10.611443935837,15.718589865258515,15.964688607321856,19.310235845452357,20.11552790018737,16.93455647207814,15.142842140402932,12.970001623261268,11.519367847200483,13.365561989617374,12.289487847536053,12.385057749905386,-7.439968597481877,4.187622208283976,-14.30656802868178,54,35,48,33,76,31,34,34,2,7,9,5,5,3,6,7,8,4,3,5,12.257996320887752,12.733471404579259,16.55547318631336,12.418866344660502,16.16398721680862,15.085333228987126,12.24068985939972,15.236925810049375,14.412934693463669,10.47415486309885,12.80834534886509,12.776719474063349,0.4552136755158898,10.118810956286948,15.056255036078836,16.737258705713977,113.68203466314668,199.19961687407357,129.6440810397622,122.38942404860444,1634.7938444934248,587901.5480929166,641081794.1290786,5.078547945699409,11.969961097300827,4.107434289078782,3.892848163193962,1
2,1,1,1,2,1,1,2,1,1,1,1,2,11.84270601879522,14.091255367603097,11.579586620104099,12.092842133728091,14.200329718686021,14.0223693928725,12.496601625615291,13.113713144510498,13.013830121520991,11.06558593761579,13.257238167946998,14.210916031326574,13.973226973009204,12.498881037452389,13.528013867551532,11.582642279497714,14.49944719770158,12.773310098391063,16.79769952897288,17.947661278423254,15.312413928453562,11.24719832324464,13.622725273112877,7.969502171426078,13.5477684021576,12.119811010130128,11.29025456558541,2.243176044321295,2.5928724417688658,-21.87825154313207,53,41,53,46,70,45,33,34,4,6,9,5,6,3,5,6,7,6,7,5,14.76284983159211,12.493796242172545,12.309577784865088,13.316595122843408,15.332287759722375,11.833370310083515,11.81459070619596,14.080543708831245,14.501179930489863,11.759980249046759,14.025802245646823,13.330907366377986,0.41658067037401075,9.907273054387337,13.903308460657682,15.349552072176856,102.11579562401427,206.69936217177275,165.7332025784524,110.49014764351328,2180.725361220184,654490.761623459,259225284.25811112,3.0429396062849796,12.023503961840575,3.1655799329943255,4.017733424798748,1
1,1,1,1,1,1,1,2,2,1,2,1,2,12.074923403612479,14.747574320851236,15.650173381598517,10.936445324374544,12.824513631162253,11.4579085064379,12.464183708443018,11.57779575899415,14.59540557914786,13.983564547347616,13.830913083652417,11.250763354654822,14.066704186437658,10.960754625931443,13.327672933935476,12.189491977244632,16.684733024919865,9.47126886555847,13.90604608991776,17.827181137092218,13.83637958239239,10.975667334157487,12.333735275961253,12.322242015148689,15.836101610085905,12.081316607764386,10.705689842232466,-2.8103220239611706,-1.1295868597562326,-2.3166248743647992,46,54,45,53,44,58,35,31,3,6,8,5,5,3,4,6,7,7,7,5,13.216299470661259,15.527265742446387,11.15516058095087,16.194240724567432,12.892641908149669,14.710721364587066,11.897131747429034,11.058663889953733,16.613810655630406,13.247048743476162,14.409949998885343,13.828835376444767,0.44442881788146876,10.177136097979115,14.281865271578797,16.49668137574521,103.0741044376273,227.5506414473549,119.62704017660242,155.63713027603228,1560.2151942098394,512741.6264475057,1079023839.9191608,4.075992606016399,12.149099320147752,3.552382596047801,4.00497535430079,1
1,1,2,2,1,1,1,2,1,1,2,2,1,12.309932348130754,9.40963627014666,10.601851829771984,14.627504611124825,12.373310872749663,18.54535628861235,12.704046922916602,13.88872884320853,7.324386631658649,15.915470683687925,11.559670793440512,15.87551547392779,11.647657888764009,12.62200641097708,13.972360632661946,15.66311767684641,11.508605968232523,13.557340342144528,17.67384844337981,15.791197598524255,14.598159779471722,14.18446686604247,8.770169025173875,11.482360833781508,12.778670718549844,10.917813067978129,14.121107356468752,6.6733200361883185,-4.724238321866158,7.959272690765186,45,44,49,56,50,45,33,31,4,6,8,4,5,4,5,8,7,7,8,4,13.31764781159641,13.517509694646728,12.697387506810482,14.811081786969082,16.815698473305233,8.653810186314736,11.454956061068277,15.380512930245331,14.249279622032367,18.041931496056563,14.317756513636738,15.088798983205866,0.4441039340017642,9.718460698955862,14.25881275366634,17.942306544016255,107.87097345371632,198.30571316005475,96.47855292912979,158.53771161660373,1605.6479104755003,610988.4125916215,98233695.68041395,5.304983671954124,8.638767400160155,3.9944194855403263,3.489370210995116,1
1,2,1,1,1,1,2,2,2,1,2,2,2,16.943715722202526,14.221775667576246,13.070808262530234,11.37207609543854,11.71490036460725,10.41623671172822,8.118896399930858,14.032935408144887,16.48084651223199,11.514416571658542,15.202720737531031,10.32853775625175,15.224207288856752,10.868993203330975,11.042394899466824,12.882834936592127,12.548085771174303,15.3202241595184,16.787362739744967,18.962290510067955,15.40345256857437,11.728818184459241,12.138646282349963,12.075092380299086,12.1877524845628,14.484003068146956,12.468834339453945,2.2286595211234954,1.5986727148996682,8.812667971976982,33,29,43,47,62,53,36,34,3,6,8,5,7,5,6,6,5,5,5,5,15.126338486704142,13.731168328049124,12.496028381322743,13.17617145519195,14.280851671665173,13.657469667475404,10.85252399408581,13.541982423128681,11.60113859325548,16.424275797844672,16.59359772960649,13.715215664512721,0.4349533570412878,10.123164144627626,14.501931475925998,18.52086820901111,87.43374279737773,179.26821669082517,175.02303830708846,139.51917996785514,1467.2057309264999,562685.8786970591,31170166.960766688,4.18524229948972,14.817336532433739,4.97431414884851,3.3990389638853795,1
1,2,2,1,1,1,2,2,2,1,2,2,2,12.044142280838546,12.828894375125886,16.335577090568748,12.799235907074467,13.622064368301725,10.669556294206824,10.809996072177682,10.120176002002122,13.029001992638399,14.452050185270753,15.827533378042492,10.372983924400508,11.463494763079407,10.867663198258903,13.332706012529044,11.903912118150732,15.290266788707081,13.766776839322228,20.187134007761358,14.790386349089722,13.607626684064142,11.280945129583944,10.223660016579874,13.27080642256384,12.66657440295923,14.712307376576783,11.546928541430622,-1.0018725162239135,-2.685378752093296,11.70787011540955,43,56,53,41,61,46,34,34,1,7,9,7,3,3,4,8,7,6,6,4,13.627766685188003,15.131706448621843,15.749608232117614,14.130969074831597,15.055650619847603,15.923166760200019,12.617638181185123,16.555352998682302,13.023754556238567,14.924388454947072,14.230909506268585,13.658999396164013,0.4346297003010448,9.891800012292704,14.361393391038094,20.79477099391127,137.39488080926816,145.13116470681308,144.4556269549689,151.77980698014318,1546.8251887276213,653410.020340425,87098197.978165,4.785731152815327,13.068720452864588,4.102948957213162,3.3894278890069516,1
2,2,1,2,1,1,2,1,1,2,1,1,1,14.53799338379996,11.873685621039364,12.484096215528961,12.649247670137282,7.7372690475511625,11.622244121341687,13.23292416308284,14.316223958552502,16.299483320798934,9.733294707539775,11.928242213153254,11.601676931863338,8.85090080738912,13.074986007601202,13.710305233275305,11.082783060920288,10.4071385142781,13.234671950353858,11.261419450034625,15.719606290172166,16.302538767234843,13.2421609585211,12.96078941482714,12.898201228207379,10.446969691702764,13.375397954215005,13.486775536350057,2.9746080673104496,2.7192217901504216,-2.6634533599589614,54,42,58,45,62,62,33,34,3,6,8,6,5,4,5,7,6,7,7,5,11.515220045874681,13.697634396006842,10.755270948452866,16.068728704219495,15.596239896460085,13.586833524795386,11.379566105239064,14.00746722988186,15.31229366574691,14.982511688936553,17.671427563904015,15.929832436330802,0.41940242323807264,9.85801251922959,14.273825572354017,17.348989286199515,118.95515171347552,216.35469306796344,120.01634830645514,152.49986162115334,2225.7938225059734,664645.3124436818,814927760.0953478,5.631392859671388,13.570092884120543,3.9109933912720396,3.0334797189716203,1
1,2,2,1,2,1,2,1,2,2,1,1,2,14.300803247054985,15.451868934561418,12.269734368358849,10.928898346579992,13.202848240948608,13.302995121271467,13.55144190343398,10.760509704753915,9.797786202293752,10.409969546072311,13.13131302330977,9.9862963316216,13.047860807691908,14.658294189970599,9.622097945955087,11.463465771460399,14.275552519272905,16.960811854991633,15.501344009341551,17.738547285948776,18.535018567516712,11.837385993320668,13.98195918069787,10.033306323859605,12.785076997067355,11.12126640366845,11.993430891433752,-2.0005931547975053,0.9638621859945655,-17.677967101221824,44,46,44,50,62,54,35,33,4,7,6,5,6,4,3,6,6,7,8,5,14.227994271501018,13.295186199852967,15.992130943835331,11.417387847948659,13.475155076802228,16.57715085627282,12.44459201201831,15.323795427284137,13.177239504007321,14.57619746593411,14.029716706143425,15.52008076834337,0.35312898510020363,9.803637538259357,14.070017532831107,18.524177817159668,128.97724685405717,209.8670658504791,100.9852484989579,118.98201809104773,1850.6603174444929,719283.7451287678,177824568.1219728,4.031478424894749,15.795696667204101,3.191420445076685,3.5687054081630603,1
1,2,1,2,1,2,1,2,1,1,2,1,1,13.301911060512325,9.475255310814731,13.492896577005357,16.755733194175384,12.944285902229508,11.261778167847549,11.894562282077679,13.40379531528173,10.39083797328547,12.274470986864786,15.079870453919092,10.528837246884995,10.92948321765761,13.258423262116157,10.896211103057496,15.666440077473373,12.358719899108715,14.962203931718896,17.87473230468017,13.755201228303669,13.48402020618068,10.230189452887863,12.573622592983838,10.209244577673132,13.49840300681133,11.19382971665009,9.515791823287568,-3.566200800707492,3.1971639649146057,-1.6530202964205172,47,52,46,52,46,48,33,34,4,6,7,6,7,4,6,7,7,6,8,4,15.363176119176039,14.811168868466583,15.12115486329539,13.554249576910195,13.982705825458062,16.92186465584614,10.53177946588305,15.37923046357578,15.076204009042794,14.51928463612711,14.892427143350334,14.016679044232177,0.4294348245458358,9.677992332723624,15.33783189356266,17.78942460150083,125.27062212683292,197.89913729149595,109.26119424482788,162.72823720985218,1740.3055986329134,614594.0532457265,774855182.45032,3.6915958441348806,13.800622395323847,4.066599335676256,3.4996068351735325,1
1,1,2,2,1,2,2,2,1,2,1,1,1,11.302665331445233,13.016156901185505,12.830735299984406,12.540435479823515,12.513803713667558,18.823984494366446,19.45081181368813,14.387694930590404,10.28280710549559,10.564991932602382,9.58408651814476,14.528936269523493,12.3198415140054,16.459414008436102,14.72458065176481,14.309043556499036,10.271439734288169,14.254667297229386,19.767842846167714,16.577479954949137,15.376065035604876,12.991388003500678,10.795340929579423,11.558525302017573,12.03509765163329,10.719992404354901,11.182616914872149,4.263637350509062,-0.45708483148698775,6.006504860452141,55,45,33,41,37,43,35,33,2,7,8,7,6,3,3,6,9,6,7,5,15.540975113443288,13.66129656671772,16.739614424720127,13.78634828100151,13.568209542881698,13.253147876625972,11.927166092077304,17.80205024430033,12.554167747543637,13.380419376926838,15.678362341491797,15.904075437620879,0.435950469731089,10.244046519490174,14.058176652747282,18.223278653425456,129.5473922610641,193.6889747239551,100.2174658143697,141.2325811350955,1607.241990837521,669786.7616640533,68715015.5713288,4.32597518692285,12.02017771013906,4.01057311784321,3.6001887864133746,1
1,2,2,1,1,2,1,1,2,2,2,2,2,15.920580766901033,12.731869703848265,11.033486228758271,13.665143293063771,11.305931482378337,12.384115703680962,11.31688650438829,17.922894491762143,16.97471786506282,9.434763173843475,15.15603611967394,14.768757481467935,14.579945643413085,13.137172671918256,13.017444317341965,15.167700800488852,10.455423809286874,10.75865189910464,16.19286311340516,16.104905710268635,16.74139152713074,13.74007050623279,12.16737139611807,12.814710257855467,10.512530426960554,11.043489519162609,9.75368465017052,6.867312637457751,1.8208810364187629,-7.0723059933377055,44,39,46,34,45,32,33,35,4,6,6,6,7,3,5,7,6,6,6,4,15.664731010243974,14.852338307255037,14.350433251915321,14.565879010318508,13.512571234656816,12.464100265485417,12.022800564410165,13.745117892912901,13.73406937768062,16.96402951930083,15.11127735834607,15.142931250782208,0.36972806357224136,10.102380242670199,14.26251681610596,16.67661086528022,122.20964020156669,210.0801441086738,158.8208696300924,138.5845048272071,1825.0849571347392,616543.7198760357,140574540.79549462,5.329507768476651,12.023987992642725,3.7197789232920977,3.404136776801306,1
2,1,1,2,1,1,1,1,1,2,2,1,2,8.856651743863392,13.678096717412403,12.931314790117257,17.727143197667655,13.307198218067697,8.528721696604617,11.599135257999551,13.617581625723627,16.048311025173273,11.52747593412678,13.543947003707872,9.189347233771553,17.72733412498573,11.543385532660011,12.513292844668351,9.927517060469725,13.818661084900207,13.231953799787338,18.797990639698533,19.049994630774908,14.877630443502103,12.234421810805188,9.91325287363028,13.280508631286246,12.16130536862738,11.792214772907014,10.456548867349225,4.977189549179345,-3.266293475066724,-6.40058392564196,60,39,44,52,55,40,34,35,4,6,7,6,5,2,6,5,5,6,7,5,16.400143307612485,12.740806921577287,7.386569126577795,15.925728141392499,13.735689262403339,14.553594941941803,13.004000780808694,12.93685615444222,11.663427399215665,19.342475213321357,17.33478614339396,15.24340097153616,0.38753869195898943,10.317602168842225,13.907964873376889,17.913674077266236,123.21242754575933,206.0859583441128,113.13626007090289,136.89235799547194,1549.613978250322,554213.3012494346,149048780.26912808,4.805203938394634,11.583762870361886,3.6884879243371147,4.253423565722881,1
