m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,sh1,sh2,sh3,s1_z,s2_z,s3_z,s4_z,s5_z,s6_z,s1_h,s6_h,n1_z,n2_z,n3_z,n4_z,n5_z,n6_z,n1_h,n2_h,n3_h,n4_h,n5_h,n6_h,d1_z,d2_z,d3_z,d4_z,d5_z,d6_z,d1_h,d2_h,d3_h,d4_h,d5_h,d6_h,mass,modal_frequency_1,modal_frequency_2,modal_frequency_3,bend_stress,tor_stress,steer_stress,brake_stress,bend_stiffness,tor_stiffness,life,bend_disp,tor_disp,steer_disp,brake_disp,source
2,2,1,2,2,2,2,2,2,1,1,2,2,16.701182141638128,10.938574733765565,13.814536825724645,13.311887421499703,11.660440430248856,12.858337138866773,11.82606041195686,16.397151596233016,16.106958158983616,11.53435543141677,16.92361292426358,9.539213118929185,13.37587758267182,14.493338810367275,13.950808106426848,14.531870078615611,11.691789122036424,10.771004882262789,19.57388963081757,16.51375966038904,19.38067594377208,12.667328483723397,14.445024825261498,14.10681517888588,12.989738632029912,10.37843423634331,12.9941042018836,-5.461304053042113,-5.828231990486529,-21.794885940824315,55,44,37,36,43,47,36,32,3,8,9,6,7,3,4,5,6,6,8,5,16.5,14.5,12.5,14.5,12.5,16.5,12.5,14.5,12.5,12.5,16.5,16.5,0.424071,10.429603141040545,15.071383336667854,17.218134546253513,133.1278581429642,207.3802139467961,118.25566864013672,157.111552443029,1552.2343811381318,681338.5413206223,8219836.0,5.430458852426934,15.59426583868554,4.578668217560471,4.67760151169315,0
1,2,1,1,1,1,2,1,1,1,1,2,1,10.970981109509012,14.550805931881769,12.69316969983629,16.341147986444412,11.410714751196792,16.49042704931344,12.130196631274885,13.109446799120631,16.824683949904284,16.900256446533604,9.863978958543155,9.233525192568775,13.047852146526566,16.624651733291103,16.926897381752497,11.992703049181728,14.136166287207743,9.351413436204894,19.10492413848988,14.334892704355298,18.085459411231568,10.440856266162882,13.918968900812615,11.889527762112266,13.92558231199655,9.588406602597388,10.87230642571376,1.23946554536451,-7.231689147814905,11.75121383626174,59,39,40,49,60,38,32,34,3,6,7,5,5,4,6,6,6,8,5,4,14.5,12.5,12.5,16.5,16.5,12.5,14.5,14.5,14.5,16.5,16.5,16.5,0.406469,9.932983492848326,13.848423346516794,18.956351518334237,121.49149347153612,199.13105552725824,159.954345703125,145.9831762539342,1965.7733623404051,592664.8663714805,1410770.0,4.794031771402848,13.75551733117246,4.271027605112882,3.818161900282034,0
2,2,2,2,1,2,2,1,2,2,1,2,1,11.05771166618797,14.094523147301516,12.228452525072498,9.769588715251302,9.370365327427862,16.391732233663788,15.658562514436198,15.437069421022898,9.524485944508342,15.276354414963862,13.279523111850722,11.672821607295193,9.206145032512724,13.76314362892299,10.667163942445768,15.516683707333868,10.419939420855371,15.661872963042695,14.353123270877404,14.534851805161452,16.757576458359836,10.191172072496556,10.289374221210892,11.993014890242192,13.686001640315226,11.771192690073804,13.916305243481474,1.3725183461028791,-2.2909944070597703,-18.57269470134997,66,38,49,40,48,38,34,36,3,8,8,5,7,3,4,5,8,6,8,5,12.5,16.5,12.5,16.5,16.5,14.5,10.5,14.5,16.5,12.5,12.5,12.5,0.370545,10.327848817282533,14.905230554312045,17.25980353338209,152.08178282162356,239.99257973991735,153.38406372070312,179.47300424507148,1400.4377088237818,562797.4077037446,16379.0,6.37086035925667,17.311184217969956,5.183248902455115,5.17378752808863,0
1,1,1,1,2,1,1,2,1,2,2,2,2,9.24805099942023,15.563636681821665,14.042026380135212,13.94348726636963,12.242879580298904,10.527890579600353,16.868645147478674,15.277689677954186,13.043198550643863,13.804605808865745,12.569580383657012,16.822087943844963,10.69913660880411,16.53422688675346,15.635903551301451,12.175502511963714,11.41820541821653,13.801827999588568,15.132908677740488,20.37573774746852,15.004691697249656,13.123601964078262,10.744154700820218,11.721210497416903,12.383222528660554,10.211342571870771,9.26375158414885,-2.870327891629131,1.7745126763547887,-13.729732418949425,45,47,40,58,76,57,35,33,3,7,7,5,5,3,6,5,8,6,5,6,16.5,12.5,12.5,12.5,14.5,14.5,14.5,16.5,16.5,12.5,16.5,14.5,0.436014,10.41025651459418,14.962512143238175,17.288568727681465,116.4368211465634,177.46782961426896,125.49093627929688,148.6010127289961,1619.293036708589,695267.2762890125,1969023.0,5.326633387416303,14.710251848140937,4.382287973109289,4.502445731729599,0
2,1,2,1,2,2,1,1,2,1,1,2,2,12.734952819591854,15.955330276221504,9.01292591408128,15.042492904525716,11.24622184416512,9.010160606645512,13.828316470200662,10.548220161173958,10.674208412936425,12.887125029519666,12.164150361495558,9.383983536448795,10.754998179210816,10.702595414884854,14.090598705748562,14.385166207153816,16.802988716459367,14.79018682736205,20.954966562392656,19.53991090209456,19.79432457691292,13.945871489340789,10.674895798016223,9.120517294722958,11.846294184491851,12.497601401511927,11.812142707800376,-3.672649617328716,2.8547604008417693,-18.57715175626072,41,37,38,39,39,64,36,33,3,6,9,6,5,3,6,8,6,8,5,4,16.5,14.5,14.5,14.5,12.5,16.5,14.5,12.5,14.5,14.5,14.5,16.5,0.442483,9.52881325133776,14.885541636778637,17.99596906512822,113.73401028894044,176.08783239419776,105.75840759277344,133.55923655539132,1794.1913178522102,614116.6768744483,264834472.0,5.0166545854582,13.830908992530825,4.178577794851256,3.921760177195652,0
2,2,1,1,2,2,2,1,2,1,2,1,2,15.975180915847886,10.294759344833436,11.832060000684578,11.171832183434162,13.097368577786256,9.86857886199141,11.098006861109752,11.228107170260046,14.62330911803292,15.032373631896917,15.153526869427878,11.317695207952056,9.021615922742058,9.69857704039896,9.575587980274577,12.73928494664142,13.054195377335418,9.515130438434426,20.77641281747492,17.818912601156626,15.187562784471083,12.041156423903884,12.46087621744664,12.214041897837888,11.30365582088416,9.162644275391358,11.580169139997452,-4.901143818504352,1.3434620780535624,19.6033611980165,40,36,37,56,40,42,33,32,4,7,9,6,5,4,4,6,8,8,6,4,12.5,14.5,12.5,16.5,12.5,14.5,12.5,12.5,16.5,14.5,16.5,14.5,0.450692,9.662146349219515,14.12828834052532,19.899428555219863,101.24227938726202,156.39104496744528,153.17315673828125,130.03605972341322,2269.8126608788907,664163.4330275289,618498157.0,3.812036397899779,10.989879799354313,3.961064087203284,3.0919294312570984,0
2,2,2,1,1,2,1,1,2,2,2,1,2,14.440307576034684,14.153930689266415,13.504476874426471,15.174934167938773,16.303386806335766,11.37499235762516,12.73898865497904,15.78109266195679,12.106104845006485,16.34792658040533,12.04935147362994,14.30817619204754,14.611689870071132,16.244617655931506,13.460422613017728,15.141243876481894,16.717269748274703,9.249710044881796,17.089668761298526,20.83494482986862,19.513137171801645,10.72668491541117,12.811439572586096,11.190073314748588,9.734782580620958,11.925587311197887,13.67737738879805,6.475267243520648,-2.66886706303194,-0.0423785337698063,51,47,44,63,45,39,36,33,3,6,9,6,6,3,5,8,8,8,6,5,12.5,14.5,12.5,16.5,12.5,12.5,12.5,16.5,16.5,16.5,14.5,14.5,0.48057,10.680059617343648,15.598290768852678,18.898765366192084,97.22138874889797,149.80308186281698,84.94049835205078,122.18455730317918,2121.702583351944,826406.9436006176,9464575.0,4.02889156863931,11.185161004252018,3.752305123956689,3.3228023734678147,0
1,2,1,1,1,1,2,2,1,1,2,2,2,9.105874244720326,13.243933287638356,10.280720099821336,9.975616520343465,12.047212552643032,16.24179938803718,11.303708897685285,16.107252104979125,16.765712313484983,15.382043092220556,14.22091224923497,13.57529963477282,11.607600051851476,16.458122800744604,13.211484851723071,16.795906115497928,16.741137516626623,10.024383404001128,19.951441008073743,15.795620688411873,14.661391666100826,14.840611197301769,10.357478379577516,12.042721341029392,10.311706300082731,13.437022572397836,14.690720964295906,2.156171127011476,4.37754742323159,-10.528405507800926,48,45,44,58,64,38,32,34,3,6,7,6,5,3,5,8,6,8,6,4,14.5,14.5,16.5,14.5,16.5,12.5,10.5,14.5,14.5,14.5,12.5,12.5,0.410594,10.367752715405077,15.27991973166978,18.07473443132618,132.52953701057865,201.00539579318965,130.40383911132812,162.8411836318011,1679.383469668747,646206.0224123987,886319.0,5.264358692667322,14.346793727415893,4.551172065503444,4.214710478778892,0
2,1,2,2,2,2,1,2,2,1,2,2,2,14.659144191478845,12.789175748999696,12.960804947593717,11.4456523253466,14.274434193444904,14.10534073895542,12.74913118960103,12.287781329534482,9.644321725179909,11.993743026803712,16.644648025685456,12.800913124054205,13.850868792680558,11.911903335887471,16.143668789358344,16.873444210446905,12.68661332357442,11.657319653953891,17.317881417402532,18.335585512861144,18.415372389776167,10.03681563482678,11.207853012208943,14.160058282563114,12.557254775732872,11.463243717924342,11.348447899523308,6.593925479530299,1.091759200724482,-3.045159516921558,65,39,37,40,43,63,36,35,3,7,7,7,5,3,4,8,6,5,5,5,16.5,16.5,16.5,14.5,12.5,12.5,14.5,12.5,14.5,14.5,12.5,16.5,0.443212,10.13599568650768,15.411862832881043,18.863149637735635,111.37315919483471,172.89343174250513,108.20899200439452,135.41946604578217,1934.107549199043,689537.3907931517,15687915.0,4.429702493673712,12.441743376285787,4.106837761479629,3.739029951502563,0
2,2,2,2,1,1,1,2,1,1,2,2,2,15.837419004776166,14.54602800142311,15.660341327093192,15.09459827754472,10.565545463367016,15.012611542784724,15.447626939756448,13.41664684547868,12.063908984084264,9.388189747653088,13.61293898198346,9.475062359662845,15.684814919615746,10.651124401440027,10.060972428196692,11.126304616525886,10.843260311186896,13.503758193182875,14.384564075633534,14.086854050008697,19.74152800477168,11.230425691199343,13.886026274714824,13.609611099698668,14.248741337196408,12.849578084449604,11.94116894960098,8.454088804408457,7.418452057274408,10.594520533442846,44,38,43,55,61,38,32,35,3,7,8,6,5,3,4,5,8,6,5,4,12.5,16.5,12.5,12.5,14.5,14.5,12.5,16.5,12.5,12.5,12.5,14.5,0.408253,10.096503295606936,15.281771396955868,19.807242251498224,122.44760825529158,199.8931600597637,175.02252197265625,139.53583464866222,1938.5610157131916,628014.6747959452,35348.0,4.760051608099419,12.459578661427276,4.219739932717483,3.948032561859704,0
1,2,1,2,1,1,2,1,1,2,1,1,1,15.987320790038211,10.348100310045991,9.14121788853663,10.25476228640764,12.004411196772708,14.506068963877624,16.509350130072562,12.90426490138634,13.202449972712202,16.002164359058952,10.519098172168016,12.39017007415532,15.856809742253972,15.642982893943554,10.166563513426809,10.330848456913373,14.109987687290412,15.450870707485592,19.14598112108069,17.026011873123934,15.933305986662162,12.03498346987908,10.600813437988108,10.67675587436679,12.224296105770918,13.79779440502898,9.347026300769356,-2.7566214219441463,2.4085536600287014,20.754525816821115,49,45,44,59,76,65,35,35,3,8,8,6,5,3,4,5,8,5,6,4,16.5,14.5,12.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,16.5,12.5,0.437801,10.13134324316808,15.399058838243626,20.378829479322373,104.25494881214036,159.13487126089836,111.8010025024414,138.1884149279433,2269.395000841078,675458.9663424288,24835539.0,4.04530323866062,11.327554423401992,3.815581437120113,3.3326441255393453,0
1,1,2,2,1,2,1,2,1,1,1,2,2,16.068405545433052,13.413492072024384,11.918405817938035,11.868341843248343,16.879784290795214,13.521023282431996,13.651357442256996,13.208399847731926,9.892090085078962,13.527244150289334,12.364142699283548,16.647619149298407,9.678000063751824,11.36713459121529,16.89431985851843,16.210522052482702,14.660968034644611,13.248112570145167,16.659410873544402,19.53531646972988,18.027211782638915,12.966071718576131,9.178375499410322,9.548763005499495,13.335208874515956,14.712339760473697,13.510717150376877,0.6605215622839751,8.30224396790436,20.77149151325284,40,54,49,56,59,36,35,36,3,6,7,5,6,5,6,6,6,6,6,6,12.5,14.5,14.5,14.5,12.5,16.5,12.5,16.5,12.5,14.5,12.5,14.5,0.477411,9.9194180905772,15.382362592312411,20.374162520585863,92.78748227213264,145.35397826986872,97.7489013671875,120.8833639234856,2440.227645940304,733545.005483213,1140003010.0,3.6940648700322254,10.553511196936512,3.2805231113865223,3.061942217790563,0
2,2,2,1,1,1,1,2,1,1,2,2,1,10.548260515148286,11.392388094041962,10.330909664800856,15.199304460838905,10.021489549952094,12.44952049740823,16.116292374266777,9.655384825833607,16.883745360712055,12.016184592444915,16.03719174215803,9.90143518644618,11.842013182642404,12.30861148686381,12.358631715236696,14.568636067502666,10.016093344951514,12.41326010209741,14.790037027618382,14.288980524346698,16.98639179818565,10.361124232513248,10.927966038274462,13.011583170606173,9.145687278054538,9.79648753661604,12.088689155687462,1.135894014303631,2.5057725617152755,10.708390476713248,45,49,47,70,63,47,36,32,3,7,7,5,5,3,4,8,8,8,5,5,12.5,12.5,16.5,12.5,12.5,16.5,12.5,16.5,12.5,16.5,12.5,12.5,0.384594,10.059767342502768,14.706531684721185,19.58901011314214,128.60965123671235,202.85666020401587,168.27198791503906,153.89523565424298,1780.236409384442,581905.4895463525,2909019.0,4.894758485312353,13.62177122294114,4.531424557099862,4.139939410041688,0
1,1,2,1,2,2,1,1,1,1,2,1,2,14.069994805613533,15.697555504040793,13.395305413985623,16.250452702166513,13.306740457424894,16.059920790838078,14.410314545268193,16.367962138028815,16.622170498827472,12.768367632525042,10.638756048167124,13.94138923031278,14.904131876537576,12.835006739245728,12.614938356215134,16.05792556074448,10.901204569498075,12.737723357276993,13.262589458609,14.3045948643703,14.874801198253408,13.377693986927625,14.81988535093842,13.49959065107396,12.214817163243424,13.10105424321955,11.46236657834379,4.924318555888021,3.097339139116229,-20.76413833416882,44,51,46,76,42,41,34,33,4,7,7,5,5,3,6,5,8,6,5,4,14.5,12.5,16.5,12.5,12.5,16.5,14.5,14.5,12.5,12.5,14.5,14.5,0.375897,10.899985806773191,15.298191101191918,16.52987382513558,157.45285875383587,241.62051733072724,180.5972137451172,189.3718502670631,1249.3184318817302,636489.0614781225,1420.0,6.7761837848246405,18.11342358437533,5.826256199874376,5.723985837375684,0
1,2,2,2,2,1,2,1,1,1,2,1,2,15.78130577664706,15.898906987713415,12.847660335683033,13.810994150902845,14.2629036178987,16.895687743177405,16.55476532827015,13.158547223865751,10.664943138806848,15.993041345471283,16.156825352431042,11.020797215256607,13.128039921837626,11.726488944230368,12.32374046786572,9.609106606192654,9.270270410663215,11.002498573245248,19.46710804567556,20.12188888792297,17.256538365239976,10.209964631889306,14.740553733987326,11.634803772445592,10.60273821422743,14.931998605556146,10.779183082726377,-2.489584036247834,-5.127093102699291,-21.348099603990704,45,62,58,50,76,44,35,36,3,6,7,6,5,3,5,8,6,5,8,4,14.5,16.5,12.5,14.5,16.5,14.5,10.5,12.5,14.5,14.5,16.5,14.5,0.444442,10.72678249221691,15.862251342610662,17.61189584849704,117.97637684461756,180.62327270987032,85.4626693725586,145.49116444049764,1666.2554377161096,758858.7407962837,13718048.0,5.119401372223889,14.495172489108404,4.367093414038661,4.18529625784304,0
1,2,2,2,2,1,2,1,2,2,2,2,2,11.617473751335638,16.18035252034315,13.733804547024192,16.51952338955016,9.957763824175345,14.322778848611051,10.495168730878504,10.517903444735566,15.127605958870843,14.00325002442696,11.84068472663057,12.66607984426082,14.222988309833454,10.522950105980271,16.943036130891414,11.214021474501353,11.94018170054187,15.413724543672288,14.05570373570663,17.359384370880434,20.96364855908905,9.790054580887954,11.60137606292119,9.689791808421433,9.224814476234314,14.023233542095111,13.487348666727485,-4.691371711040119,-5.342341381005099,8.368817726561247,36,58,41,37,45,56,32,33,3,6,7,6,5,3,6,5,8,8,8,6,16.5,14.5,12.5,14.5,16.5,16.5,12.5,14.5,12.5,16.5,12.5,14.5,0.427068,9.64987127433929,14.22169878657403,18.48723697714196,107.52780556017667,171.03293859471393,119.71422576904295,134.6880727331729,1933.874216746467,606204.1364106393,5323487.0,4.563202864825051,12.88956637742691,4.011466550540511,3.7877238161422406,0
2,1,1,1,1,2,1,1,1,1,1,2,2,14.032769681653008,9.202024378580973,12.427865605568511,14.72418230283074,10.272443478694186,14.676590320421385,11.277932539349422,13.36540280166082,12.07366115762852,14.947622314793987,10.834336388623342,14.684708329616114,11.754142177989706,16.46834168280475,11.07692887610756,12.103208086220548,12.79431046708487,16.343382709426805,15.182079668855296,15.471866617677732,20.810194810619578,13.52778344746912,9.962014607910533,11.97397698374698,10.868379744992126,14.554321624862496,9.261957677837929,-8.327754635509336,-3.049248159659328,-9.683963856921764,47,41,45,77,47,44,35,32,3,7,7,5,7,3,4,8,8,8,6,6,16.5,16.5,14.5,14.5,16.5,14.5,10.5,14.5,16.5,16.5,12.5,16.5,0.394206,10.248690979648234,14.825779435201571,18.172612721923056,130.81025096071383,208.3842712846492,136.67662048339844,158.4936024582885,1599.8435634018035,610865.0457088749,2172458.0,5.593432564270306,16.011832981438356,4.514409109195979,4.580309946934736,0
1,1,2,2,2,1,1,1,2,1,2,1,1,14.42611998002394,9.657284486078424,10.691998737718675,9.501535179297209,14.821585952391615,15.7651947135746,9.17031748718,16.140319342463044,13.263337814802073,11.623090032459004,12.133307672891531,12.47665445061284,11.019257556734374,9.726737201650394,14.741977772064274,14.978409427887527,14.752588114322862,11.810670603968902,18.50473883454105,20.837038327212213,16.77110939574777,10.82543709231686,12.303931963171635,9.077148565593234,14.013021862781898,11.750091929432529,10.386068110710768,-3.246528761377704,4.527633761008474,-5.005175879330636,60,38,47,74,72,39,33,36,3,7,7,5,5,3,6,6,8,5,5,5,14.5,16.5,12.5,12.5,12.5,16.5,10.5,16.5,12.5,16.5,16.5,14.5,0.458888,10.255625544503712,15.64946044258675,18.75403326065345,103.92008387034862,153.67507049521132,120.37374114990234,131.34810720700935,1932.332428443235,742420.9783854436,161750094.0,4.403764139692748,12.519840663943716,3.9343035568643967,3.7155664229305128,0
2,1,1,2,1,1,1,1,1,2,2,2,2,16.59549553960096,10.03411827830132,13.202998928609304,9.771932459785605,11.081986804376356,14.119157486013137,10.645778575795704,10.921313436119815,10.61522262438666,11.117046209401453,14.07138871762436,16.505007560714148,15.619558029691689,9.274254422984086,9.905965847778134,12.474192907451652,15.211173917050472,13.262201747274958,19.40449625242036,17.81980432511773,15.057574120233769,10.984963350259932,13.392744576005498,12.675219169846969,10.875565766502405,10.443946443294408,14.914851310575614,-1.108472776439157,-7.490002287682728,-7.304830883993418,44,39,36,78,41,48,32,36,3,6,8,5,5,3,4,5,8,6,8,4,16.5,16.5,12.5,14.5,12.5,12.5,12.5,16.5,14.5,14.5,14.5,14.5,0.415304,9.745023934627916,14.155384571426476,17.996457716836712,121.41929685428391,187.90363194960744,124.75625610351562,151.54665040363926,1685.25627409594,592158.9312632196,129214.0,5.117909125333584,14.658246996521898,4.785913574205585,4.26221726588726,0
1,1,2,2,2,2,1,2,1,1,2,2,1,11.308253977302227,16.99603404777008,10.417948164133122,12.22347707717563,9.221542494691676,15.791778027749388,10.27355985585018,10.544754565664334,12.99700512815616,15.700265795196174,13.630357106303563,15.465420884516789,10.095481745287543,9.288620882405668,9.585844173649091,11.268758432910545,10.093830508965766,11.901568063738525,20.20683035449474,16.959818942908896,13.897726949624484,9.634891850211716,10.17025821790594,10.085504071998002,13.715969348450017,11.10649436494714,10.280212964229577,-2.9746475509637094,-1.802464501135546,0.9274881224082492,37,39,46,76,52,40,33,36,5,6,7,5,5,4,4,5,6,8,8,5,14.5,14.5,14.5,12.5,16.5,14.5,12.5,12.5,14.5,16.5,12.5,16.5,0.408295,9.599010004045128,14.35511693903002,19.012313158246897,121.77942813022116,182.86593334983303,117.6997299194336,153.85451450635392,1790.5287698712823,565928.7101770457,121408514.0,4.950867435480772,14.015836826575104,4.48044385736474,4.058458882015523,0
2,1,2,2,2,2,2,2,1,2,2,2,2,10.124751767143607,10.207199854776263,13.535815453156829,12.907619832083585,16.91015159152448,9.96787436120212,10.260006314143538,9.33237281255424,12.238945027813315,12.504659993574023,13.433905636891724,15.21861976198852,9.775904109701514,9.765440357849002,15.542048638686538,13.839622704312204,11.765268644317985,14.486062927171588,16.46191487275064,16.698990343138576,19.931136837229133,10.08171912515536,12.35527038993314,10.74712964007631,10.666204438079149,10.440384494606404,11.522850510198625,-5.183498319471255,8.280408370075747,-17.897099958034232,40,45,43,44,51,42,35,33,5,7,8,6,6,3,6,6,8,8,5,4,16.5,16.5,14.5,16.5,16.5,14.5,14.5,16.5,16.5,12.5,12.5,14.5,0.414209,10.12396482102514,16.21127757554607,17.999082630412442,129.69278690403883,199.69111507989257,113.38829803466795,149.84890658561062,1609.4220455042714,643029.3285651419,142040160.0,5.312615847951167,15.35310317428095,4.550488727408205,4.422065544126867,0
2,2,2,2,1,1,1,2,1,1,1,2,2,12.619745033342042,13.60235838832159,13.172236959348083,14.301165517841582,9.842721026638172,14.906111079573748,16.05888317398785,11.943847461792757,16.65327752569283,14.380124755261932,15.080269396596124,11.55445122119272,14.568383566860575,13.52233941765735,13.074616047844756,12.941803493129555,9.276767226692757,14.626333450956736,16.85642667702632,13.825571037421469,17.68775298987748,11.954970637147198,14.61242930869048,11.404406764471789,14.227187304393738,13.252456295347656,11.964688302236029,4.413525534626388,7.513939745818789,8.99144324495137,44,45,47,75,40,41,33,35,4,6,7,5,7,4,4,6,6,8,8,6,16.5,16.5,16.5,12.5,12.5,14.5,12.5,12.5,12.5,14.5,12.5,14.5,0.405478,10.127170996702198,15.338219473560104,19.85805574297712,125.61004323062808,199.42647539565536,171.4337158203125,148.95333372475724,1932.977349291924,615576.0302000867,3296478.0,4.954734933010145,13.547738810901643,4.441882577790605,4.1453129698187645,0
1,2,2,1,1,1,1,2,2,1,2,2,1,15.525536069340887,15.965426059774472,12.687585806284917,12.964594452627352,14.887473408991356,12.36425981913635,10.732001169628347,9.424815875696368,9.448139768253895,16.543455614577397,11.879572633944916,16.754166317696217,9.897956039581914,13.923636439314578,10.957710481539834,10.373439964430872,12.11104697623523,16.303036058379803,17.132730985351373,19.213346298376564,15.924072207708376,14.784810439494322,13.271391680449597,12.9577369614708,10.844703295835645,13.184555986939811,9.542899567852146,-2.8797743168470333,3.656483073347772,-4.657850784504262,39,42,56,57,63,41,33,32,5,6,7,6,6,4,6,5,6,5,8,5,14.5,14.5,12.5,16.5,14.5,14.5,12.5,16.5,14.5,16.5,16.5,14.5,0.437444,10.0551216944905,15.556084220725229,18.37419915904824,112.35827423582204,170.75002541878644,87.94645690917969,144.9675978288914,1807.798666882189,686173.0836306255,25133523.0,4.674782423510159,13.339929793324568,4.151176000533501,3.788266976995189,0
1,2,2,1,2,1,1,2,1,2,2,2,1,13.969097954803146,12.03630163159687,14.06013752950821,16.26761265762616,14.702467772760428,15.818951817345804,13.885493303299882,12.124318827991374,12.502181762480175,9.328826859709809,13.131622255430557,11.48127989761997,16.338337942608632,9.400364605826326,14.288889891118744,15.373392240260728,12.26169992017094,9.473479282227345,15.5107858000556,17.454883589525707,16.563242789008655,14.273936990270158,11.256615838006836,11.992069007683313,14.852129739912924,11.352981230331352,11.006956207071198,7.932248863988207,2.2330323981150286,-13.000499035741086,58,38,39,37,52,44,35,36,3,7,9,6,5,4,6,8,6,6,8,6,12.5,12.5,16.5,16.5,14.5,14.5,12.5,12.5,14.5,14.5,16.5,16.5,0.417993,10.214544789974475,15.62354441294765,17.826749177672518,124.3911464197526,195.0671219125,113.3960418701172,151.21597026269046,1636.8200718006665,659168.4489290104,2369727.0,5.454800307099797,14.435925429583609,4.634362669463458,4.275473513785116,0
2,2,1,1,1,2,2,1,1,2,2,2,2,11.081758259155322,10.051738187263254,14.784518724132797,12.0797333913506,11.015165866643656,16.906928657146636,16.60931123868795,15.912114929466044,15.909399707161356,15.586588350648526,14.512876491819044,9.662924903503152,15.07450764562236,13.01256914116675,12.69300534465583,13.416118839813862,10.666992167301942,12.459601472655777,15.527408854861278,17.295389966166113,18.055227858305443,14.917645696477848,13.340460216262729,12.170468827753211,9.83372752390278,14.848742897782358,11.077351832631392,4.61993513257039,-8.014445644766965,-8.67713507622102,53,48,46,71,50,51,34,32,3,7,8,5,5,3,5,6,8,6,8,6,12.5,12.5,12.5,16.5,12.5,12.5,12.5,14.5,16.5,16.5,14.5,16.5,0.422087,10.597724818474829,15.288804734345131,18.10525895265993,123.48004372707852,190.53902953536755,123.48651885986328,151.98205660748684,1648.6425147348332,699158.3489617355,2878014.0,5.145090669064507,13.691232495843431,4.4114912150079375,4.038754178809466,0
1,2,1,2,1,2,1,2,2,1,1,1,2,10.918180970009416,10.866723257582636,15.073815198149532,16.689081467222422,11.582872157450764,16.375786151271313,11.866134175565094,9.58992253197357,11.851301533635706,9.613394114654511,13.575058506336063,15.31623726291582,11.074568112846464,10.08870432851836,16.670934641268104,16.62381064845249,9.958110508974642,12.49272822169587,13.084161521401256,14.822596378158778,17.747742091771215,14.674505439237691,12.17330211319495,12.257708530523814,14.438717732322402,9.859482141793706,11.203677502577191,-0.429212128801737,-5.688256284513045,2.4194531447137706,39,48,47,48,37,50,35,33,4,7,7,7,7,3,6,8,8,6,5,6,14.5,14.5,16.5,16.5,16.5,12.5,14.5,16.5,14.5,16.5,16.5,14.5,0.383352,10.169316062927328,14.713240714949192,18.56119843848145,134.1497305101031,209.5185903818717,147.55120849609375,160.91774515610862,1584.4423820482991,594261.1195917039,143342.0,5.258446719085481,15.057370945606332,5.040752466325691,4.477511109792742,0
2,2,1,2,2,1,2,1,2,2,1,1,2,12.591181480704108,9.25681209101458,11.484783786494518,14.697048242931489,15.367579451674828,12.81150145691936,10.291428793832893,16.55824384398875,11.065691467752911,12.111051598592894,16.38530015773722,13.18690724929911,11.388315776275704,9.855870378698455,16.925129696406657,12.533206949272426,9.484076201362768,16.104155653185444,13.658159741346026,14.268916735221865,19.91113674352528,13.125468389502204,13.96092797070014,14.635094550401844,12.77771350164403,10.96718875879742,9.058340317678812,-7.699204432163242,-2.741279209218192,8.642712321936415,46,42,44,44,44,61,35,35,3,7,7,6,6,3,6,6,8,5,5,5,16.5,12.5,12.5,12.5,14.5,16.5,12.5,14.5,16.5,12.5,14.5,16.5,0.401788,10.366507037389734,13.747972762667576,18.488975427345707,126.83681808069204,204.10734755939475,169.15443420410156,153.65845720506672,1769.7044195374162,629529.1188434046,84252.0,5.129361893309188,14.566850816625545,4.555486107242943,4.262160186709897,0
2,1,2,1,2,1,2,2,1,1,1,2,2,11.75598189648008,9.209811655979138,15.018041460716631,16.083876373886596,16.747826059756335,9.0603854834917,11.680449701787438,16.963342711038422,12.610228350793475,12.2339590715128,11.76959571329644,11.494909536733758,10.905025250685869,16.734386456373613,9.875764081196394,10.973353052220771,16.764270373096224,13.719829993497116,19.814394268149044,16.77479024854256,16.942053311911877,12.542094071759491,11.648195103698528,14.928260522676284,10.252522069800762,10.13527624415292,11.511317189506372,8.25072799386544,-7.793893176778511,-13.515236513056152,39,42,48,40,42,40,36,36,4,6,7,6,7,5,4,6,8,8,6,5,12.5,12.5,12.5,14.5,12.5,16.5,14.5,16.5,12.5,12.5,14.5,16.5,0.416051,10.582343499895943,15.22698832878007,18.156746496046487,126.03984409357184,195.44295163942687,121.0514678955078,152.37167592524628,1688.7489867329352,691243.5237933176,802666.0,5.26870062297588,14.290451155545956,4.322954196628808,4.19402689697333,0
